Aqsid Poc,Chart Name,DV Valid,DV Year,Latitude1,Longitude1,Pollutant and Averaging Time,Standards Unit,Validity Notes,Primary Standard,Secondary Standard,Max. DV
27-137-7001,Virginia (7001),Yes,2021,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,5.1
27-137-7001,Virginia (7001),Yes,2022,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,5.1
27-137-7554,Duluth (7554),Yes,2021,46.74365715,-92.16599754,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.1
27-007-2304,Red Lake (2304),Yes,2017,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,5.2
27-083-4210,Marshall (4210),Yes,2018,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,5.2
27-137-7550,Duluth (7550),Yes,2021,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.2
27-137-7554,Duluth (7554),Yes,2017,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.2
27-137-7554,Duluth (7554),Yes,2018,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.2
27-005-2013,Detroit Lakes (2013),Yes,2019,46.851811,-95.846272,Fine particles: annual,ug/m3,,12,15,5.3
27-007-2304,Red Lake (2304),Yes,2022,47.878159,-95.029172,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.3
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2014,44.77553,-93.06299,Sulfur dioxide: 3-hour,PPB,,,500,5.3
27-083-4210,Marshall (4210),Yes,2016,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,5.3
27-123-0044,St. Paul (0044),Yes,2001,44.955799,-93.16661,Carbon monoxide: 1-hour,PPM,,35,,5.3
27-123-0050,St. Paul (0050),Yes,2004,44.9558,-93.14585,Carbon monoxide: 1-hour,PPM,,35,,5.3
27-137-7001,Virginia (7001),Yes,2012,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,5.3
27-137-7554,Duluth (7554),Yes,2019,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.3
27-137-7554,Duluth (7554),Yes,2020,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.3
27-163-0436,St. Paul Park (0436),Yes,2015,44.84737,-92.9954,Sulfur dioxide: 3-hour,PPB,,,500,5.3
27-005-2013,Detroit Lakes (2013),Yes,2016,46.851811,-95.846272,Fine particles: annual,ug/m3,,12,15,5.4
27-053-0954,Minneapolis (0954),Yes,2017,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,5.4
27-137-7001,Virginia (7001),Yes,2011,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,5.4
27-137-7554,Duluth (7554),Yes,2021,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.4
27-021-0001,Leech Lake Nation: Chatfield (0001),Yes,2005,47.159942,-94.150987,Fine particles: annual,ug/m3,,12,15,5.5
27-035-3204,Brainerd (3204),Yes,2022,46.39674,-94.1303,Fine particles: annual,ug/m3,,12,15,5.5
27-053-0954,Minneapolis (0954),Yes,2019,44.980995,-93.273719,Carbon monoxide: 1-hour,PPM,,35,,5.5
27-137-7550,Duluth (7550),Yes,2012,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.5
27-137-7550,Duluth (7550),Yes,2015,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.5
27-007-2304,Red Lake (2304),Yes,2018,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,5.6
27-035-3204,Brainerd (3204),Yes,2018,46.39674,-94.1303,Fine particles: annual,ug/m3,,12,15,5.6
27-053-0954,Minneapolis (0954),Yes,2001,44.980995,-93.273719,Carbon monoxide: 1-hour,PPM,,35,,5.6
27-123-0050,St. Paul (0050),Yes,2005,44.9558,-93.14585,Carbon monoxide: 1-hour,PPM,,35,,5.6
27-137-7001,Virginia (7001),Yes,2010,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,5.6
27-137-7550,Duluth (7550),Yes,2020,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.6
27-137-7550,Duluth (7550),Yes,2021,46.81826,-92.08936,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.6
27-137-7554,Duluth (7554),Yes,2016,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.6
27-007-2304,Red Lake (2304),Yes,2021,47.878159,-95.029172,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.7
27-035-3204,Brainerd (3204),Yes,2016,46.39674,-94.1303,Fine particles: annual,ug/m3,,12,15,5.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2013,44.77553,-93.06299,Sulfur dioxide: 3-hour,PPB,,,500,5.7
27-037-0441,Rosemount (0441),Yes,2005,44.7468,-93.02611,Sulfur dioxide: 3-hour,PPB,,,500,5.7
27-037-0442,Rosemount (0442),Yes,2006,44.73857,-93.00496,Sulfur dioxide: 3-hour,PPB,,,500,5.7
27-037-0442,Rosemount (0442),Yes,2008,44.73857,-93.00496,Sulfur dioxide: 3-hour,PPB,,,500,5.7
27-053-0954,Minneapolis (0954),Yes,2014,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,5.7
27-083-4210,Marshall (4210),Yes,2019,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,5.7
27-083-4210,Marshall (4210),Yes,2022,44.4438,-95.81789,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.7
27-123-0044,St. Paul (0044),Yes,2000,44.955799,-93.16661,Carbon monoxide: 1-hour,PPM,,35,,5.7
27-137-7550,Duluth (7550),Yes,2013,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.7
27-137-7550,Duluth (7550),Yes,2014,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.7
27-137-7554,Duluth (7554),Yes,2023,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.7
27-145-3052,St. Cloud (3052),Yes,2017,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,5.7
27-021-0001,Leech Lake Nation: Chatfield (0001),Yes,2006,47.159942,-94.150987,Fine particles: annual,ug/m3,,12,15,5.8
27-021-0001,Leech Lake Nation: Chatfield (0001),Yes,2007,47.159942,-94.150987,Fine particles: annual,ug/m3,,12,15,5.8
27-035-3204,Brainerd (3204),Yes,2017,46.39674,-94.1303,Fine particles: annual,ug/m3,,12,15,5.8
27-083-4210,Marshall (4210),Yes,2020,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,5.8
27-083-4210,Marshall (4210),Yes,2021,44.4438,-95.81789,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.8
27-109-5008,Rochester (5008),Yes,2022,43.996908,-92.450366,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,5.8
27-123-0050,St. Paul (0050),Yes,2002,44.9558,-93.14585,Carbon monoxide: 1-hour,PPM,,35,,5.8
27-137-7001,Virginia (7001),Yes,2009,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,5.8
27-137-7550,Duluth (7550),Yes,2011,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,5.8
27-137-7554,Duluth (7554),Yes,2015,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,5.9
27-145-3052,St. Cloud (3052),Yes,2016,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,5.9
27-003-1002,Blaine (1002),Yes,2016,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,6
27-003-1002,Blaine (1002),Yes,2017,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,6
27-003-1002,Blaine (1002),Yes,2021,45.13768,-93.207615,Nitrogen dioxide: annual,PPB,,53,53,6
27-003-1002,Blaine (1002),Yes,2022,45.13768,-93.207615,Nitrogen dioxide: annual,PPB,,53,53,6
27-003-1002,Blaine (1002),Yes,2023,45.13768,-93.207615,Nitrogen dioxide: annual,PPB,,53,53,6
27-007-2304,Red Lake (2304),Yes,2019,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,6
27-007-2304,Red Lake (2304),Yes,2020,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2010,44.77553,-93.06299,Nitrogen dioxide: annual,PPB,,53,53,6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2012,44.77553,-93.06299,Sulfur dioxide: 3-hour,PPB,,,500,6
27-037-0442,Rosemount (0442),Yes,2008,44.73857,-93.00496,Sulfur dioxide: 1-hour,PPB,,75,,6
27-053-0954,Minneapolis (0954),Yes,2023,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,6
27-109-5008,Rochester (5008),Yes,2022,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,6
27-137-0018,Duluth (0018),Yes,2010,46.78362,-92.10251,Sulfur dioxide: 3-hour,PPB,,,500,6
27-137-7001,Virginia (7001),Yes,2008,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6
27-137-7001,Virginia (7001),Yes,2023,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6
27-137-7554,Duluth (7554),Yes,2014,46.74365715,-92.16599754,Fine particles: annual,ug/m3,,12,15,6
27-145-3052,St. Cloud (3052),Yes,2018,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,6
27-145-3052,St. Cloud (3052),Yes,2019,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,6
27-145-3052,St. Cloud (3052),Yes,2020,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,6
27-163-0436,St. Paul Park (0436),Yes,2019,44.84737,-92.9954,Sulfur dioxide: 1-hour,PPB,,75,,6
27-163-0436,St. Paul Park (0436),Yes,2020,44.84737,-92.9954,Sulfur dioxide: 1-hour,PPB,,75,,6
27-163-0436,St. Paul Park (0436),Yes,2021,44.84737,-92.9954,Sulfur dioxide: 1-hour,PPB,,75,,6
27-053-0954,Minneapolis (0954),Yes,2002,44.980995,-93.273719,Carbon monoxide: 1-hour,PPM,,35,,6.1
27-123-0050,St. Paul (0050),Yes,2003,44.9558,-93.14585,Carbon monoxide: 1-hour,PPM,,35,,6.1
27-137-7001,Virginia (7001),Yes,2005,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.1
27-137-7001,Virginia (7001),Yes,2006,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.1
27-137-7001,Virginia (7001),Yes,2013,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.1
27-137-7550,Duluth (7550),Yes,2006,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.1
27-137-7550,Duluth (7550),Yes,2010,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.1
27-145-3052,St. Cloud (3052),Yes,2015,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,6.1
27-145-3052,St. Cloud (3052),Yes,2021,45.549839,-94.13345,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.1
27-003-1002,Blaine (1002),Yes,2022,45.13767954,-93.20761498,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.2
27-005-2013,Detroit Lakes (2013),Yes,2022,46.851811,-95.846272,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.2
27-007-2304,Red Lake (2304),Yes,2022,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,6.2
27-083-4210,Marshall (4210),Yes,2021,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,6.2
27-109-5008,Rochester (5008),Yes,2021,43.996908,-92.450366,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.2
27-137-7001,Virginia (7001),Yes,2007,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.2
27-137-7001,Virginia (7001),Yes,2016,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.2
27-137-7550,Duluth (7550),Yes,2004,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.2
27-137-7550,Duluth (7550),Yes,2005,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.2
27-171-3201,St. Michael (3201),Yes,2016,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.2
27-171-3201,St. Michael (3201),Yes,2020,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.2
27-005-2013,Detroit Lakes (2013),Yes,2021,46.851811,-95.846272,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.3
27-021-3410,Cass Lake (3410),Yes,2021,47.38443,-94.60166,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.3
27-037-0442,Rosemount (0442),Yes,2002,44.73857,-93.00496,Sulfur dioxide: 3-hour,PPB,,,500,6.3
27-037-0480,Lakeville (0480),Yes,2017,44.706123,-93.285803,Fine particles: annual,ug/m3,,12,15,6.3
27-053-0954,Minneapolis (0954),Yes,2012,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,6.3
27-083-4210,Marshall (4210),Yes,2015,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,6.3
27-109-5008,Rochester (5008),Yes,2021,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,6.3
27-137-7001,Virginia (7001),Yes,2004,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.3
27-137-7550,Duluth (7550),Yes,2007,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.3
27-137-7550,Duluth (7550),Yes,2008,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.3
27-137-7550,Duluth (7550),Yes,2009,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.3
27-139-0505,Shakopee (0505),Yes,2021,44.791437,-93.512534,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.3
27-139-0505,Shakopee (0505),Yes,2022,44.791437,-93.512534,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.3
27-171-3201,St. Michael (3201),Yes,2017,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.3
27-171-3201,St. Michael (3201),Yes,2019,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.3
27-037-0480,Lakeville (0480),Yes,2018,44.706123,-93.285803,Fine particles: annual,ug/m3,,12,15,6.4
27-083-4210,Marshall (4210),Yes,2022,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,6.4
27-095-3051,Mille Lacs Band (3051),Yes,2006,46.2053,-93.75945,Fine particles: annual,ug/m3,,12,15,6.4
27-139-0505,Shakopee (0505),Yes,2017,44.791437,-93.512534,Fine particles: annual,ug/m3,,12,15,6.4
27-139-0505,Shakopee (0505),Yes,2021,44.791437,-93.512534,Fine particles: annual,ug/m3,,12,15,6.4
27-139-0505,Shakopee (0505),Yes,2022,44.791437,-93.512534,Fine particles: annual,ug/m3,,12,15,6.4
27-171-3201,St. Michael (3201),Yes,2021,45.20916,-93.66921,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.4
27-003-1002,Blaine (1002),Yes,2016,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,6.5
27-003-1002,Blaine (1002),Yes,2021,45.13767954,-93.20761498,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.5
27-037-0470,Apple Valley (0470),Yes,2022,44.73846,-93.23725,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.5
27-095-3051,Mille Lacs Band (3051),Yes,2005,46.2053,-93.75945,Fine particles: annual,ug/m3,,12,15,6.5
27-145-3052,St. Cloud (3052),Yes,2022,45.549839,-94.13345,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.5
27-003-1002,Blaine (1002),Yes,2022,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,6.6
27-007-2304,Red Lake (2304),Yes,2021,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,6.6
27-095-3051,Mille Lacs Band (3051),Yes,2004,46.2053,-93.75945,Fine particles: annual,ug/m3,,12,15,6.6
27-123-0050,St. Paul (0050),Yes,2000,44.9558,-93.14585,Carbon monoxide: 1-hour,PPM,,35,,6.6
27-137-7551,Duluth (7551),Yes,2011,46.76643,-92.13354,Fine particles: annual,ug/m3,,12,15,6.6
27-171-3201,St. Michael (3201),Yes,2015,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.6
27-171-3201,St. Michael (3201),Yes,2018,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.6
27-171-3201,St. Michael (3201),Yes,2022,45.20916,-93.66921,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.6
27-003-1002,Blaine (1002),Yes,2017,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,6.7
27-035-3204,Brainerd (3204),Yes,2023,46.39674,-94.1303,Fine particles: annual,ug/m3,,12,15,6.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2011,44.77553,-93.06299,Sulfur dioxide: 3-hour,PPB,,,500,6.7
27-037-0470,Apple Valley (0470),Yes,2016,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,6.7
27-037-0470,Apple Valley (0470),Yes,2017,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,6.7
27-037-0470,Apple Valley (0470),Yes,2022,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,6.7
27-037-0470,Apple Valley (0470),Yes,2021,44.73846,-93.23725,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.7
27-053-2006,St. Louis Park (2006),Yes,2017,44.94805,-93.34315,Fine particles: annual,ug/m3,,12,15,6.7
27-095-3051,Mille Lacs Band (3051),Yes,2007,46.2053,-93.75945,Fine particles: annual,ug/m3,,12,15,6.7
27-109-5008,Rochester (5008),Yes,2016,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,6.7
27-109-5008,Rochester (5008),Yes,2017,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,6.7
27-137-7550,Duluth (7550),Yes,2003,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.7
27-163-0436,St. Paul Park (0436),Yes,2012,44.84737,-92.9954,Sulfur dioxide: 3-hour,PPB,,,500,6.7
27-003-1002,Blaine (1002),Yes,2015,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,6.8
27-003-1002,Blaine (1002),Yes,2021,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,6.8
27-021-3410,Cass Lake (3410),Yes,2022,47.38443,-94.60166,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.8
27-037-0480,Lakeville (0480),Yes,2019,44.706123,-93.285803,Fine particles: annual,ug/m3,,12,15,6.8
27-083-4210,Marshall (4210),Yes,2014,44.4438,-95.81789,Fine particles: annual,ug/m3,,12,15,6.8
27-137-7001,Virginia (7001),Yes,2003,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,6.8
27-145-3052,St. Cloud (3052),Yes,2021,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,6.8
27-171-3201,St. Michael (3201),Yes,2021,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,6.8
27-003-1002,Blaine (1002),Yes,2020,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,6.9
27-007-2304,Red Lake (2304),Yes,2023,47.878159,-95.029172,Fine particles: annual,ug/m3,,12,15,6.9
27-053-2006,St. Louis Park (2006),Yes,2018,44.94805,-93.34315,Fine particles: annual,ug/m3,,12,15,6.9
27-137-7550,Duluth (7550),Yes,2002,46.81826,-92.08936,Fine particles: annual,ug/m3,,12,15,6.9
38-017-1004,"Fargo, ND (1004)",Yes,2021,46.933754,-96.85535,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,6.9
27-003-1002,Blaine (1002),Yes,2009,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,7
27-003-1002,Blaine (1002),Yes,2013,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,7
27-003-1002,Blaine (1002),Yes,2015,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,7
27-003-1002,Blaine (1002),Yes,2018,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,7
27-003-1002,Blaine (1002),Yes,2019,45.13767954,-93.20761498,Nitrogen dioxide: annual,PPB,,53,53,7
27-037-0020,FHR- Rosemount (0020),Yes,2020,44.76323,-93.03255,Nitrogen dioxide: annual,PPB,,53,53,7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2004,44.77553,-93.06299,Nitrogen dioxide: annual,PPB,,53,53,7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2005,44.77553,-93.06299,Nitrogen dioxide: annual,PPB,,53,53,7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2014,44.77553,-93.06299,Sulfur dioxide: 1-hour,PPB,,75,,7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2009,44.77553,-93.06299,Sulfur dioxide: 3-hour,PPB,,,500,7
27-037-0441,Rosemount (0441),Yes,2007,44.7468,-93.02611,Sulfur dioxide: 1-hour,PPB,,75,,7
27-037-0442,Rosemount (0442),Yes,2003,44.73857,-93.00496,Sulfur dioxide: 3-hour,PPB,,,500,7
27-037-0470,Apple Valley (0470),Yes,2015,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,7
27-037-0470,Apple Valley (0470),Yes,2021,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,7
27-037-0480,Lakeville (0480),Yes,2020,44.706123,-93.285803,Nitrogen dioxide: annual,PPB,,53,53,7
27-037-0480,Lakeville (0480),Yes,2022,44.706123,-93.285803,Nitrogen dioxide: annual,PPB,,53,53,7
27-037-0480,Lakeville (0480),Yes,2023,44.706123,-93.285803,Nitrogen dioxide: annual,PPB,,53,53,7
27-123-0871,St. Paul (0871),Yes,2016,44.95939,-93.03587,Fine particles: annual,ug/m3,,12,15,7
27-123-0871,St. Paul (0871),Yes,2017,44.95939,-93.03587,Fine particles: annual,ug/m3,,12,15,7
27-139-0505,Shakopee (0505),Yes,2016,44.791437,-93.512534,Fine particles: annual,ug/m3,,12,15,7
27-145-3052,St. Cloud (3052),Yes,2014,45.549839,-94.13345,Fine particles: annual,ug/m3,,12,15,7
27-163-0436,St. Paul Park (0436),Yes,2016,44.84737,-92.9954,Sulfur dioxide: 1-hour,PPB,,75,,7
27-163-0436,St. Paul Park (0436),Yes,2011,44.84737,-92.9954,Sulfur dioxide: 3-hour,PPB,,,500,7
27-171-3201,St. Michael (3201),Yes,2022,45.20916,-93.66921,Fine particles: annual,ug/m3,,12,15,7
27-005-2013,Detroit Lakes (2013),Yes,2021,46.851811,-95.846272,Fine particles: annual,ug/m3,,12,15,7.1
27-037-0470,Apple Valley (0470),Yes,2018,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,7.1
27-037-0470,Apple Valley (0470),Yes,2019,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,7.1
27-037-0480,Lakeville (0480),Yes,2022,44.706123,-93.285803,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,7.1
27-095-3051,Mille Lacs Band (3051),Yes,2003,46.2053,-93.75945,Fine particles: annual,ug/m3,,12,15,7.1
27-109-5008,Rochester (5008),Yes,2018,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,7.1
27-109-5008,Rochester (5008),Yes,2020,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,7.1
27-137-7001,Virginia (7001),Yes,2002,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,7.1
27-137-7551,Duluth (7551),Yes,2010,46.76643,-92.13354,Fine particles: annual,ug/m3,,12,15,7.1
27-005-2013,Detroit Lakes (2013),Yes,2022,46.851811,-95.846272,Fine particles: annual,ug/m3,,12,15,7.2
27-037-0470,Apple Valley (0470),Yes,2023,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,7.2
27-037-0480,Lakeville (0480),Yes,2020,44.706123,-93.285803,Fine particles: annual,ug/m3,,12,15,7.2
27-053-0963,Minneapolis (0963),Yes,2016,44.95366,-93.25821,Fine particles: annual,ug/m3,,12,15,7.2
27-053-0963,Minneapolis (0963),Yes,2017,44.95366,-93.25821,Fine particles: annual,ug/m3,,12,15,7.2
27-053-2006,St. Louis Park (2006),Yes,2016,44.94805,-93.34315,Fine particles: annual,ug/m3,,12,15,7.2
27-053-2006,St. Louis Park (2006),Yes,2019,44.94805,-93.34315,Fine particles: annual,ug/m3,,12,15,7.2
27-109-5008,Rochester (5008),Yes,2023,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,7.2
27-123-0871,St. Paul (0871),Yes,2015,44.95939,-93.03587,Fine particles: annual,ug/m3,,12,15,7.2
27-123-0871,St. Paul (0871),Yes,2022,44.95939,-93.03587,Fine particles: annual,ug/m3,,12,15,7.2
27-123-0871,St. Paul (0871),Yes,2022,44.95939,-93.03587,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,7.2
27-137-7001,Virginia (7001),Yes,2014,47.523355,-92.536305,Fine particles: annual,ug/m3,,12,15,7.2
27-003-1002,Blaine (1002),Yes,2018,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,7.3
27-003-1002,Blaine (1002),Yes,2019,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,7.3
27-021-3410,Cass Lake (3410),Yes,2021,47.38443,-94.60166,Fine particles: annual,ug/m3,,12,15,7.3
27-037-0441,Rosemount (0441),Yes,2003,44.7468,-93.02611,Sulfur dioxide: 3-hour,PPB,,,500,7.3
27-037-0470,Apple Valley (0470),Yes,2020,44.73846,-93.23725,Fine particles: annual,ug/m3,,12,15,7.3
27-037-0480,Lakeville (0480),Yes,2021,44.706123,-93.285803,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,7.3
27-053-0963,Minneapolis (0963),Yes,2015,44.95366,-93.25821,Fine particles: annual,ug/m3,,12,15,7.3
27-109-5008,Rochester (5008),Yes,2015,43.996908,-92.450366,Fine particles: annual,ug/m3,,12,15,7.3
27-123-0871,St. Paul (0871),Yes,2021,44.95939,-93.03587,PM2.5: annual background for modeling-  smoke/dust removed,ug/m3,,12,15,7.3
27-163-0436,St. Paul Park (0436),Yes,2014,44.84737,-92.9954,Sulfur dioxide: 3-hour,PPB,,,500,7.3
27-003-1002,Blaine (1002),Yes,2023,45.13767954,-93.20761498,Fine particles: annual,ug/m3,,12,15,7.4
27-037-0480,Lakeville (0480),Yes,2022,44.706123,-93.285803,Fine particles: annual,ug/m3,,12,15,7.4
27-053-0962,Minneapolis (0962),Yes,2018,44.965242,-93.254759,Fine particles: annual,ug/m3,,12,15,7.4
27-053-0962,Minneapolis (0962),Yes,2020,44.965242,-93.254759,Fine particles: annual,ug/m3,,12,15,7.4
27-123-0871,St. Paul (0871),Yes,2018,44.95939,-93.03587,Fine particles: annual,ug/m3,,12,15,7.4
